"Date","jurisdiction","Cumulative Count","Cumulative Case Rate / 100,000"
2021-03-31,"TriCounty",3843,6755.1
2021-03-31,"Utah County",93078,14296.4
2021-03-31,"Wasatch County",4481,12694.1
2021-03-31,"Weber-Morgan",28938,10518.3
2021-04-01,"Bear River",20851,11005.3
2021-04-01,"Central Utah",8736,10543.8
2021-04-01,"Davis County",36319,10110.2
2021-04-01,"Salt Lake County",144103,12363.9
2021-04-01,"San Juan",1855,12141.6
2021-04-01,"Southeast Utah",3259,8006.8
2021-04-01,"Southwest Utah",27932,10683.4
2021-04-01,"Summit County",5350,12588.5
2021-04-01,"Tooele County",6933,9304.5
2021-04-01,"TriCounty",3847,6762.2
2021-04-01,"Utah County",93164,14309.6
2021-04-01,"Wasatch County",4487,12711
2021-04-01,"Weber-Morgan",28984,10535
2021-04-02,"Bear River",20866,11013.2
2021-04-02,"Central Utah",8741,10549.9
2021-04-02,"Davis County",36370,10124.4
2021-04-02,"Salt Lake County",144252,12376.7
2021-04-02,"San Juan",1855,12141.6
2021-04-02,"Southeast Utah",3268,8028.9
2021-04-02,"Southwest Utah",27966,10696.4
2021-04-02,"Summit County",5357,12605
2021-04-02,"Tooele County",6940,9313.9
2021-04-02,"TriCounty",3854,6774.5
2021-04-02,"Utah County",93262,14324.7
2021-04-02,"Wasatch County",4494,12730.9
2021-04-02,"Weber-Morgan",29042,10556.1
2021-04-03,"Bear River",20898,11030.1
2021-04-03,"Central Utah",8744,10553.5
2021-04-03,"Davis County",36405,10134.1
2021-04-03,"Salt Lake County",144364,12386.3
2021-04-03,"San Juan",1856,12148.2
2021-04-03,"Southeast Utah",3269,8031.3
2021-04-03,"Southwest Utah",27985,10703.7
2021-04-03,"Summit County",5363,12619.1
2021-04-03,"Tooele County",6949,9326
2021-04-03,"TriCounty",3854,6774.5
2021-04-03,"Utah County",93347,14337.7
2021-04-03,"Wasatch County",4499,12745
2021-04-03,"Weber-Morgan",29077,10568.8
2021-04-04,"Bear River",20902,11032.2
2021-04-04,"Central Utah",8746,10555.9
2021-04-04,"Davis County",36423,10139.1
2021-04-04,"Salt Lake County",144442,12393
2021-04-04,"San Juan",1857,12154.7
2021-04-04,"Southeast Utah",3274,8043.6
2021-04-04,"Southwest Utah",27994,10707.1
2021-04-04,"Summit County",5370,12635.6
2021-04-04,"Tooele County",6950,9327.4
2021-04-04,"TriCounty",3858,6781.5
2021-04-04,"Utah County",93371,14341.4
2021-04-04,"Wasatch County",4499,12745
2021-04-04,"Weber-Morgan",29097,10576.1
2021-04-05,"Bear River",20915,11039.1
2021-04-05,"Central Utah",8754,10565.6
2021-04-05,"Davis County",36472,10152.8
2021-04-05,"Salt Lake County",144550,12402.2
2021-04-05,"San Juan",1858,12161.3
2021-04-05,"Southeast Utah",3285,8070.7
2021-04-05,"Southwest Utah",28005,10711.3
2021-04-05,"Summit County",5375,12647.4
2021-04-05,"Tooele County",6958,9338.1
2021-04-05,"TriCounty",3865,6793.8
2021-04-05,"Utah County",93414,14348
2021-04-05,"Wasatch County",4503,12756.4
2021-04-05,"Weber-Morgan",29134,10589.6
2021-04-06,"Bear River",20937,11050.7
2021-04-06,"Central Utah",8769,10583.7
2021-04-06,"Davis County",36558,10176.7
2021-04-06,"Salt Lake County",144739,12418.4
2021-04-06,"San Juan",1860,12174.4
2021-04-06,"Southeast Utah",3287,8075.6
2021-04-06,"Southwest Utah",28082,10740.8
2021-04-06,"Summit County",5387,12675.6
2021-04-06,"Tooele County",6970,9354.2
2021-04-06,"TriCounty",3875,6811.4
2021-04-06,"Utah County",93505,14362
2021-04-06,"Wasatch County",4517,12796
2021-04-06,"Weber-Morgan",29212,10617.9
2021-04-07,"Bear River",20967,11066.5
2021-04-07,"Central Utah",8775,10590.9
2021-04-07,"Davis County",36643,10200.4
2021-04-07,"Salt Lake County",144891,12431.5
2021-04-07,"San Juan",1863,12194
2021-04-07,"Southeast Utah",3293,8090.3
2021-04-07,"Southwest Utah",28112,10752.3
2021-04-07,"Summit County",5395,12694.4
2021-04-07,"Tooele County",6980,9367.6
2021-04-07,"TriCounty",3883,6825.5
2021-04-07,"Utah County",93571,14372.1
2021-04-07,"Wasatch County",4521,12807.4
2021-04-07,"Weber-Morgan",29288,10645.5
2021-04-08,"Bear River",20995,11081.3
2021-04-08,"Central Utah",8783,10600.6
2021-04-08,"Davis County",36704,10217.4
2021-04-08,"Salt Lake County",145065,12446.4
2021-04-08,"San Juan",1864,12200.5
2021-04-08,"Southeast Utah",3298,8102.6
2021-04-08,"Southwest Utah",28145,10764.9
2021-04-08,"Summit County",5399,12703.8
2021-04-08,"Tooele County",6993,9385.1
2021-04-08,"TriCounty",3894,6844.8
2021-04-08,"Utah County",93633,14381.6
2021-04-08,"Wasatch County",4529,12830
2021-04-08,"Weber-Morgan",29321,10657.5
2021-04-09,"Bear River",21022,11095.6
2021-04-09,"Central Utah",8788,10606.6
2021-04-09,"Davis County",36748,10229.6
2021-04-09,"Salt Lake County",145222,12459.9
2021-04-09,"San Juan",1864,12200.5
2021-04-09,"Southeast Utah",3298,8102.6
2021-04-09,"Southwest Utah",28178,10777.5
2021-04-09,"Summit County",5404,12715.6
2021-04-09,"Tooele County",7002,9397.1
2021-04-09,"TriCounty",3900,6855.3
2021-04-09,"Utah County",93713,14393.9
2021-04-09,"Wasatch County",4532,12838.5
2021-04-09,"Weber-Morgan",29354,10669.5
2021-04-10,"Bear River",21039,11104.5
2021-04-10,"Central Utah",8790,10609
2021-04-10,"Davis County",36787,10240.5
2021-04-10,"Salt Lake County",145343,12470.3
2021-04-10,"San Juan",1865,12207.1
2021-04-10,"Southeast Utah",3306,8122.3
2021-04-10,"Southwest Utah",28196,10784.4
2021-04-10,"Summit County",5410,12729.7
2021-04-10,"Tooele County",7011,9409.2
2021-04-10,"TriCounty",3907,6867.6
2021-04-10,"Utah County",93789,14405.6
2021-04-10,"Wasatch County",4536,12849.9
2021-04-10,"Weber-Morgan",29388,10681.9
2021-04-11,"Bear River",21043,11106.7
2021-04-11,"Central Utah",8794,10613.9
2021-04-11,"Davis County",36806,10245.7
2021-04-11,"Salt Lake County",145414,12476.4
2021-04-11,"San Juan",1865,12207.1
2021-04-11,"Southeast Utah",3311,8134.5
2021-04-11,"Southwest Utah",28212,10790.5
2021-04-11,"Summit County",5414,12739.1
2021-04-11,"Tooele County",7015,9414.6
2021-04-11,"TriCounty",3910,6872.9
2021-04-11,"Utah County",93825,14411.1
2021-04-11,"Wasatch County",4537,12852.7
2021-04-11,"Weber-Morgan",29403,10687.3
2021-04-12,"Bear River",21071,11121.4
2021-04-12,"Central Utah",8797,10617.5
2021-04-12,"Davis County",36873,10264.4
2021-04-12,"Salt Lake County",145514,12484.9
2021-04-12,"San Juan",1865,12207.1
2021-04-12,"Southeast Utah",3315,8144.4
2021-04-12,"Southwest Utah",28232,10798.2
2021-04-12,"Summit County",5421,12755.6
2021-04-12,"Tooele County",7024,9426.7
2021-04-12,"TriCounty",3914,6879.9
2021-04-12,"Utah County",93905,14423.4
2021-04-12,"Wasatch County",4538,12855.5
2021-04-12,"Weber-Morgan",29441,10701.1
2021-04-13,"Bear River",21104,11138.9
2021-04-13,"Central Utah",8803,10624.7
2021-04-13,"Davis County",36936,10281.9
2021-04-13,"Salt Lake County",145694,12500.4
2021-04-13,"San Juan",1866,12213.6
2021-04-13,"Southeast Utah",3322,8161.6
2021-04-13,"Southwest Utah",28269,10812.3
2021-04-13,"Summit County",5432,12781.5
2021-04-13,"Tooele County",7034,9440.1
2021-04-13,"TriCounty",3923,6895.8
2021-04-13,"Utah County",93998,14437.7
2021-04-13,"Wasatch County",4546,12878.2
2021-04-13,"Weber-Morgan",29514,10727.7
2021-04-14,"Bear River",21128,11151.5
2021-04-14,"Central Utah",8806,10628.3
2021-04-14,"Davis County",37012,10303.1
2021-04-14,"Salt Lake County",145837,12512.6
2021-04-14,"San Juan",1867,12220.2
2021-04-14,"Southeast Utah",3328,8176.3
2021-04-14,"Southwest Utah",28294,10821.9
2021-04-14,"Summit County",5438,12795.6
2021-04-14,"Tooele County",7047,9457.5
2021-04-14,"TriCounty",3930,6908.1
2021-04-14,"Utah County",94092,14452.1
2021-04-14,"Wasatch County",4548,12883.9
2021-04-14,"Weber-Morgan",29566,10746.6
2021-04-15,"Bear River",21158,11167.4
2021-04-15,"Central Utah",8811,10634.4
2021-04-15,"Davis County",37063,10317.3
2021-04-15,"Salt Lake County",145985,12525.3
2021-04-15,"San Juan",1868,12226.7
2021-04-15,"Southeast Utah",3334,8191
2021-04-15,"Southwest Utah",28333,10836.8
2021-04-15,"Summit County",5447,12816.8
2021-04-15,"Tooele County",7063,9479
2021-04-15,"TriCounty",3936,6918.6
2021-04-15,"Utah County",94194,14467.8
2021-04-15,"Wasatch County",4559,12915
2021-04-15,"Weber-Morgan",29607,10761.5
2021-04-16,"Bear River",21174,11175.8
2021-04-16,"Central Utah",8815,10639.2
2021-04-16,"Davis County",37101,10327.9
2021-04-16,"Salt Lake County",146136,12538.3
2021-04-16,"San Juan",1870,12239.8
2021-04-16,"Southeast Utah",3339,8203.3
2021-04-16,"Southwest Utah",28367,10849.8
2021-04-16,"Summit County",5450,12823.8
2021-04-16,"Tooele County",7073,9492.4
2021-04-16,"TriCounty",3941,6927.4
2021-04-16,"Utah County",94286,14481.9
2021-04-16,"Wasatch County",4565,12932
2021-04-16,"Weber-Morgan",29650,10777.1
2021-04-17,"Bear River",21187,11182.7
2021-04-17,"Central Utah",8821,10646.4
2021-04-17,"Davis County",37127,10335.1
2021-04-17,"Salt Lake County",146238,12547
2021-04-17,"San Juan",1870,12239.8
2021-04-17,"Southeast Utah",3341,8208.2
2021-04-17,"Southwest Utah",28382,10855.5
2021-04-17,"Summit County",5454,12833.2
2021-04-17,"Tooele County",7076,9496.5
2021-04-17,"TriCounty",3942,6929.2
2021-04-17,"Utah County",94330,14488.7
2021-04-17,"Wasatch County",4569,12943.3
2021-04-17,"Weber-Morgan",29673,10785.5
2021-04-18,"Bear River",21197,11187.9
2021-04-18,"Central Utah",8821,10646.4
2021-04-18,"Davis County",37143,10339.6
2021-04-18,"Salt Lake County",146328,12554.8
2021-04-18,"San Juan",1870,12239.8
2021-04-18,"Southeast Utah",3353,8237.7
2021-04-18,"Southwest Utah",28392,10859.4
2021-04-18,"Summit County",5457,12840.3
2021-04-18,"Tooele County",7081,9503.2
2021-04-18,"TriCounty",3950,6943.2
2021-04-18,"Utah County",94362,14493.6
2021-04-18,"Wasatch County",4571,12949
2021-04-18,"Weber-Morgan",29684,10789.5
2021-04-19,"Bear River",21212,11195.9
2021-04-19,"Central Utah",8823,10648.9
2021-04-19,"Davis County",37169,10346.8
2021-04-19,"Salt Lake County",146454,12565.6
2021-04-19,"San Juan",1871,12246.4
2021-04-19,"Southeast Utah",3362,8259.8
2021-04-19,"Southwest Utah",28414,10867.8
2021-04-19,"Summit County",5459,12845
2021-04-19,"Tooele County",7081,9503.2
2021-04-19,"TriCounty",3957,6955.5
2021-04-19,"Utah County",94436,14505
2021-04-19,"Wasatch County",4574,12957.5
2021-04-19,"Weber-Morgan",29709,10798.6
2021-04-20,"Bear River",21274,11228.6
2021-04-20,"Central Utah",8833,10660.9
2021-04-20,"Davis County",37226,10362.7
2021-04-20,"Salt Lake County",146651,12582.5
2021-04-20,"San Juan",1871,12246.4
2021-04-20,"Southeast Utah",3370,8279.5
2021-04-20,"Southwest Utah",28457,10884.2
2021-04-20,"Summit County",5467,12863.8
2021-04-20,"Tooele County",7099,9527.3
2021-04-20,"TriCounty",3961,6962.6
2021-04-20,"Utah County",94551,14522.6
2021-04-20,"Wasatch County",4576,12963.2
2021-04-20,"Weber-Morgan",29759,10816.7
2021-04-21,"Bear River",21296,11240.2
2021-04-21,"Central Utah",8840,10669.4
2021-04-21,"Davis County",37281,10378
2021-04-21,"Salt Lake County",146801,12595.4
2021-04-21,"San Juan",1873,12259.5
2021-04-21,"Southeast Utah",3373,8286.9
2021-04-21,"Southwest Utah",28490,10896.8
2021-04-21,"Summit County",5469,12868.5
2021-04-21,"Tooele County",7111,9543.4
2021-04-21,"TriCounty",3963,6966.1
2021-04-21,"Utah County",94679,14542.3
2021-04-21,"Wasatch County",4582,12980.2
2021-04-21,"Weber-Morgan",29799,10831.3
2021-04-22,"Bear River",21315,11250.2
2021-04-22,"Central Utah",8845,10675.4
2021-04-22,"Davis County",37317,10388
2021-04-22,"Salt Lake County",146918,12605.4
2021-04-22,"San Juan",1874,12266
2021-04-22,"Southeast Utah",3383,8311.4
2021-04-22,"Southwest Utah",28522,10909.1
2021-04-22,"Summit County",5471,12873.2
2021-04-22,"Tooele County",7126,9563.6
2021-04-22,"TriCounty",3965,6969.6
2021-04-22,"Utah County",94756,14554.1
2021-04-22,"Wasatch County",4583,12983
2021-04-22,"Weber-Morgan",29828,10841.8
2021-04-23,"Bear River",21353,11270.3
2021-04-23,"Central Utah",8854,10686.3
2021-04-23,"Davis County",37369,10402.5
2021-04-23,"Salt Lake County",147105,12621.4
2021-04-23,"San Juan",1875,12272.5
2021-04-23,"Southeast Utah",3387,8321.3
2021-04-23,"Southwest Utah",28556,10922.1
2021-04-23,"Summit County",5477,12887.4
2021-04-23,"Tooele County",7137,9578.3
2021-04-23,"TriCounty",3968,6974.9
2021-04-23,"Utah County",94835,14566.3
2021-04-23,"Wasatch County",4588,12997.2
2021-04-23,"Weber-Morgan",29861,10853.8
2021-04-24,"Bear River",21363,11275.6
2021-04-24,"Central Utah",8854,10686.3
2021-04-24,"Davis County",37394,10409.4
2021-04-24,"Salt Lake County",147234,12632.5
2021-04-24,"San Juan",1876,12279.1
2021-04-24,"Southeast Utah",3390,8328.6
2021-04-24,"Southwest Utah",28571,10927.8
2021-04-24,"Summit County",5477,12887.4
2021-04-24,"Tooele County",7139,9581
2021-04-24,"TriCounty",3977,6990.7
2021-04-24,"Utah County",94897,14575.8
2021-04-24,"Wasatch County",4590,13002.8
2021-04-24,"Weber-Morgan",29882,10861.4
2021-04-25,"Bear River",21373,11280.8
2021-04-25,"Central Utah",8856,10688.7
2021-04-25,"Davis County",37407,10413
2021-04-25,"Salt Lake County",147337,12641.3
2021-04-25,"San Juan",1876,12279.1
2021-04-25,"Southeast Utah",3397,8345.8
2021-04-25,"Southwest Utah",28584,10932.8
2021-04-25,"Summit County",5478,12889.7
2021-04-25,"Tooele County",7142,9585
2021-04-25,"TriCounty",3980,6996
2021-04-25,"Utah County",94961,14585.6
2021-04-25,"Wasatch County",4596,13019.8
2021-04-25,"Weber-Morgan",29900,10868
2021-04-26,"Bear River",21389,11289.3
2021-04-26,"Central Utah",8861,10694.7
2021-04-26,"Davis County",37452,10425.6
2021-04-26,"Salt Lake County",147455,12651.5
2021-04-26,"San Juan",1876,12279.1
2021-04-26,"Southeast Utah",3411,8380.2
2021-04-26,"Southwest Utah",28600,10938.9
2021-04-26,"Summit County",5485,12906.2
2021-04-26,"Tooele County",7152,9598.5
2021-04-26,"TriCounty",3983,7001.2
2021-04-26,"Utah County",95031,14596.4
2021-04-26,"Wasatch County",4597,13022.7
2021-04-26,"Weber-Morgan",29925,10877.1
2021-04-27,"Bear River",21406,11298.2
2021-04-27,"Central Utah",8866,10700.8
2021-04-27,"Davis County",37511,10442
2021-04-27,"Salt Lake County",147679,12670.7
2021-04-27,"San Juan",1880,12305.3
2021-04-27,"Southeast Utah",3421,8404.8
2021-04-27,"Southwest Utah",28639,10953.8
2021-04-27,"Summit County",5490,12918
2021-04-27,"Tooele County",7171,9624
2021-04-27,"TriCounty",3993,7018.8
2021-04-27,"Utah County",95117,14609.6
2021-04-27,"Wasatch County",4601,13034
2021-04-27,"Weber-Morgan",29964,10891.2
2021-04-28,"Bear River",21423,11307.2
2021-04-28,"Central Utah",8870,10705.6
2021-04-28,"Davis County",37584,10462.3
2021-04-28,"Salt Lake County",147849,12685.3
2021-04-28,"San Juan",1883,12324.9
2021-04-28,"Southeast Utah",3431,8429.4
2021-04-28,"Southwest Utah",28654,10959.6
2021-04-28,"Summit County",5494,12927.4
2021-04-28,"Tooele County",7191,9650.8
2021-04-28,"TriCounty",4001,7032.9
2021-04-28,"Utah County",95220,14625.4
2021-04-28,"Wasatch County",4603,13039.7
2021-04-28,"Weber-Morgan",29991,10901.1
2021-04-29,"Bear River",21448,11320.4
2021-04-29,"Central Utah",8872,10708
2021-04-29,"Davis County",37622,10472.9
2021-04-29,"Salt Lake County",147976,12696.2
2021-04-29,"San Juan",1885,12338
2021-04-29,"Southeast Utah",3442,8456.4
2021-04-29,"Southwest Utah",28669,10965.3
2021-04-29,"Summit County",5498,12936.8
2021-04-29,"Tooele County",7198,9660.2
2021-04-29,"TriCounty",4005,7039.9
2021-04-29,"Utah County",95297,14637.2
2021-04-29,"Wasatch County",4609,13056.7
2021-04-29,"Weber-Morgan",30013,10909.1
2021-04-30,"Bear River",21477,11335.7
2021-04-30,"Central Utah",8880,10717.6
2021-04-30,"Davis County",37673,10487.1
2021-04-30,"Salt Lake County",148144,12710.6
2021-04-30,"San Juan",1889,12364.2
2021-04-30,"Southeast Utah",3453,8483.4
2021-04-30,"Southwest Utah",28685,10971.4
2021-04-30,"Summit County",5502,12946.2
2021-04-30,"Tooele County",7202,9665.6
2021-04-30,"TriCounty",4010,7048.7
2021-04-30,"Utah County",95374,14649.1
2021-04-30,"Wasatch County",4613,13068
2021-04-30,"Weber-Morgan",30040,10918.9
2021-05-01,"Bear River",21499,11347.3
2021-05-01,"Central Utah",8883,10721.3
2021-05-01,"Davis County",37706,10496.3
2021-05-01,"Salt Lake County",148250,12719.7
2021-05-01,"San Juan",1890,12370.7
2021-05-01,"Southeast Utah",3459,8498.1
2021-05-01,"Southwest Utah",28698,10976.4
2021-05-01,"Summit County",5507,12958
2021-05-01,"Tooele County",7211,9677.6
2021-05-01,"TriCounty",4011,7050.4
2021-05-01,"Utah County",95428,14657.4
2021-05-01,"Wasatch County",4618,13082.2
2021-05-01,"Weber-Morgan",30059,10925.8
2021-05-02,"Bear River",21507,11351.6
2021-05-02,"Central Utah",8883,10721.3
2021-05-02,"Davis County",37734,10504.1
2021-05-02,"Salt Lake County",148343,12727.7
2021-05-02,"San Juan",1890,12370.7
2021-05-02,"Southeast Utah",3463,8508
2021-05-02,"Southwest Utah",28710,10981
2021-05-02,"Summit County",5509,12962.7
2021-05-02,"Tooele County",7218,9687
2021-05-02,"TriCounty",4013,7054
2021-05-02,"Utah County",95478,14665
2021-05-02,"Wasatch County",4621,13090.7
2021-05-02,"Weber-Morgan",30077,10932.3
2021-05-03,"Bear River",21530,11363.7
2021-05-03,"Central Utah",8885,10723.7
2021-05-03,"Davis County",37772,10514.7
2021-05-03,"Salt Lake County",148434,12735.5
2021-05-03,"San Juan",1891,12377.3
2021-05-03,"Southeast Utah",3477,8542.4
2021-05-03,"Southwest Utah",28733,10989.8
2021-05-03,"Summit County",5511,12967.4
2021-05-03,"Tooele County",7218,9687
2021-05-03,"TriCounty",4014,7055.7
2021-05-03,"Utah County",95522,14671.8
2021-05-03,"Wasatch County",4624,13099.2
2021-05-03,"Weber-Morgan",30096,10939.2
2021-05-04,"Bear River",21561,11380.1
2021-05-04,"Central Utah",8894,10734.5
2021-05-04,"Davis County",37846,10535.3
2021-05-04,"Salt Lake County",148607,12750.3
2021-05-04,"San Juan",1897,12416.5
2021-05-04,"Southeast Utah",3485,8562
2021-05-04,"Southwest Utah",28764,11001.6
2021-05-04,"Summit County",5519,12986.2
2021-05-04,"Tooele County",7227,9699.1
2021-05-04,"TriCounty",4024,7073.3
2021-05-04,"Utah County",95596,14683.2
2021-05-04,"Wasatch County",4631,13119
2021-05-04,"Weber-Morgan",30130,10951.6
2021-05-05,"Bear River",21585,11392.7
2021-05-05,"Central Utah",8903,10745.4
2021-05-05,"Davis County",37894,10548.6
2021-05-05,"Salt Lake County",148744,12762.1
2021-05-05,"San Juan",1899,12429.6
2021-05-05,"Southeast Utah",3491,8576.8
2021-05-05,"Southwest Utah",28781,11008.1
2021-05-05,"Summit County",5531,13014.4
2021-05-05,"Tooele County",7231,9704.5
2021-05-05,"TriCounty",4032,7087.4
2021-05-05,"Utah County",95689,14697.4
2021-05-05,"Wasatch County",4636,13133.1
2021-05-05,"Weber-Morgan",30162,10963.2
2021-05-06,"Bear River",21613,11407.5
2021-05-06,"Central Utah",8913,10757.5
2021-05-06,"Davis County",37944,10562.5
2021-05-06,"Salt Lake County",148853,12771.4
2021-05-06,"San Juan",1900,12436.2
2021-05-06,"Southeast Utah",3498,8594
2021-05-06,"Southwest Utah",28810,11019.2
2021-05-06,"Summit County",5532,13016.8
2021-05-06,"Tooele County",7241,9717.9
2021-05-06,"TriCounty",4037,7096.2
2021-05-06,"Utah County",95786,14712.3
2021-05-06,"Wasatch County",4640,13144.5
2021-05-06,"Weber-Morgan",30195,10975.2
2021-05-07,"Bear River",21634,11418.6
2021-05-07,"Central Utah",8928,10775.6
2021-05-07,"Davis County",37982,10573.1
2021-05-07,"Salt Lake County",149005,12784.5
2021-05-07,"San Juan",1904,12462.4
2021-05-07,"Southeast Utah",3501,8601.3
2021-05-07,"Southwest Utah",28823,11024.2
2021-05-07,"Summit County",5537,13028.5
2021-05-07,"Tooele County",7253,9734
2021-05-07,"TriCounty",4041,7103.2
2021-05-07,"Utah County",95842,14720.9
2021-05-07,"Wasatch County",4640,13144.5
2021-05-07,"Weber-Morgan",30230,10987.9
2021-05-08,"Bear River",21651,11427.6
2021-05-08,"Central Utah",8932,10780.4
2021-05-08,"Davis County",38002,10578.7
2021-05-08,"Salt Lake County",149105,12793
2021-05-08,"San Juan",1904,12462.4
2021-05-08,"Southeast Utah",3504,8608.7
2021-05-08,"Southwest Utah",28836,11029.2
2021-05-08,"Summit County",5540,13035.6
2021-05-08,"Tooele County",7255,9736.7
2021-05-08,"TriCounty",4044,7108.5
2021-05-08,"Utah County",95886,14727.7
2021-05-08,"Wasatch County",4641,13147.3
2021-05-08,"Weber-Morgan",30252,10995.9
2021-05-09,"Bear River",21664,11434.4
2021-05-09,"Central Utah",8934,10782.8
2021-05-09,"Davis County",38026,10585.4
2021-05-09,"Salt Lake County",149188,12800.2
2021-05-09,"San Juan",1904,12462.4
2021-05-09,"Southeast Utah",3507,8616.1
2021-05-09,"Southwest Utah",28853,11035.7
2021-05-09,"Summit County",5541,13038
2021-05-09,"Tooele County",7263,9747.4
2021-05-09,"TriCounty",4047,7113.7
2021-05-09,"Utah County",95931,14734.6
2021-05-09,"Wasatch County",4642,13150.1
2021-05-09,"Weber-Morgan",30260,10998.8
2021-05-10,"Bear River",21679,11442.3
2021-05-10,"Central Utah",8940,10790.1
2021-05-10,"Davis County",38059,10594.5
2021-05-10,"Salt Lake County",149246,12805.1
2021-05-10,"San Juan",1904,12462.4
2021-05-10,"Southeast Utah",3512,8628.4
2021-05-10,"Southwest Utah",28863,11039.5
2021-05-10,"Summit County",5543,13042.7
2021-05-10,"Tooele County",7268,9754.1
