"County","Week Date","7-day average percent positivity by county"
"Uintah",2020-04-26,0
"Uintah",2020-04-27,0
"Uintah",2020-04-28,0
"Uintah",2020-04-29,0
"Uintah",2020-04-30,0
"Uintah",2020-05-01,0
"Uintah",2020-05-02,0
"Uintah",2020-05-03,0
"Uintah",2020-05-04,0
"Uintah",2020-05-05,0
"Uintah",2020-05-06,0.5
"Uintah",2020-05-07,0.5
"Uintah",2020-05-08,0.54
"Uintah",2020-05-09,0.52
"Uintah",2020-05-10,0.52
"Uintah",2020-05-11,0.51
"Uintah",2020-05-12,0.65
"Uintah",2020-05-13,0
"Uintah",2020-05-14,1.4
"Uintah",2020-05-15,1.31
"Uintah",2020-05-16,1.34
"Uintah",2020-05-17,1.33
"Uintah",2020-05-18,1.42
"Uintah",2020-05-19,1.39
"Uintah",2020-05-20,1.48
"Uintah",2020-05-21,0
"Uintah",2020-05-22,0.69
"Uintah",2020-05-23,0.71
"Uintah",2020-05-24,0.73
"Uintah",2020-05-25,0.91
"Uintah",2020-05-26,0.93
"Uintah",2020-05-27,0.78
"Uintah",2020-05-28,0.97
"Uintah",2020-05-29,0
"Uintah",2020-05-30,0
"Uintah",2020-05-31,0
"Uintah",2020-06-01,0
"Uintah",2020-06-02,0
"Uintah",2020-06-03,0
"Uintah",2020-06-04,0.95
"Uintah",2020-06-05,2.94
"Uintah",2020-06-06,2.88
"Uintah",2020-06-07,2.8
"Uintah",2020-06-08,7.62
"Uintah",2020-06-09,6.3
"Uintah",2020-06-10,6.34
"Uintah",2020-06-11,5.76
"Uintah",2020-06-12,4.08
"Uintah",2020-06-13,4.64
"Uintah",2020-06-14,4.67
"Uintah",2020-06-15,4.79
"Uintah",2020-06-16,5.41
"Uintah",2020-06-17,4.86
"Uintah",2020-06-18,6.62
"Uintah",2020-06-19,6.76
"Uintah",2020-06-20,6.16
"Uintah",2020-06-21,6.25
"Uintah",2020-06-22,3.87
"Uintah",2020-06-23,3.51
"Uintah",2020-06-24,4.71
"Uintah",2020-06-25,3.01
"Uintah",2020-06-26,2.89
"Uintah",2020-06-27,2.94
"Uintah",2020-06-28,2.94
"Uintah",2020-06-29,3.57
"Uintah",2020-06-30,3.74
"Uintah",2020-07-01,2.43
"Uintah",2020-07-02,2.17
"Uintah",2020-07-03,3.54
"Uintah",2020-07-04,3.59
"Uintah",2020-07-05,3.57
"Uintah",2020-07-06,1.61
"Uintah",2020-07-07,1.7
"Uintah",2020-07-08,2.05
"Uintah",2020-07-09,4.08
"Uintah",2020-07-10,3.26
"Uintah",2020-07-11,3.8
"Uintah",2020-07-12,3.75
"Uintah",2020-07-13,7.31
"Uintah",2020-07-14,7.58
"Uintah",2020-07-15,7.12
"Uintah",2020-07-16,6.51
"Uintah",2020-07-17,6.8
"Uintah",2020-07-18,7.26
"Uintah",2020-07-19,7.35
"Uintah",2020-07-20,5.34
"Uintah",2020-07-21,4.72
"Uintah",2020-07-22,5.16
"Uintah",2020-07-23,3.3
"Uintah",2020-07-24,3.09
"Uintah",2020-07-25,1.49
"Uintah",2020-07-26,1.47
"Uintah",2020-07-27,1.69
"Uintah",2020-07-28,2.17
"Uintah",2020-07-29,3.08
"Uintah",2020-07-30,3.26
"Uintah",2020-07-31,4.76
"Uintah",2020-08-01,4.89
"Uintah",2020-08-02,5
"Uintah",2020-08-03,4.37
"Uintah",2020-08-04,4.35
"Uintah",2020-08-05,3.7
"Uintah",2020-08-06,4.06
"Uintah",2020-08-07,2.53
"Uintah",2020-08-08,2.56
"Uintah",2020-08-09,3.06
"Uintah",2020-08-10,4.14
"Uintah",2020-08-11,3.9
"Uintah",2020-08-12,3.33
"Uintah",2020-08-13,4.58
"Uintah",2020-08-14,3.82
"Uintah",2020-08-15,4.52
"Uintah",2020-08-16,3.82
"Uintah",2020-08-17,3.64
"Uintah",2020-08-18,3.03
"Uintah",2020-08-19,3.09
"Uintah",2020-08-20,1.96
"Uintah",2020-08-21,2.07
"Uintah",2020-08-22,1.32
"Uintah",2020-08-23,1.33
"Uintah",2020-08-24,1.99
"Uintah",2020-08-25,2.72
"Uintah",2020-08-26,3.6
"Uintah",2020-08-27,2.78
"Uintah",2020-08-28,5
"Uintah",2020-08-29,5.11
"Uintah",2020-08-30,5.07
"Uintah",2020-08-31,5.07
"Uintah",2020-09-01,4.93
"Uintah",2020-09-02,4
"Uintah",2020-09-03,4.26
"Uintah",2020-09-04,2.84
"Uintah",2020-09-05,2.94
"Uintah",2020-09-06,2.96
"Uintah",2020-09-07,1.85
"Uintah",2020-09-08,1.74
"Uintah",2020-09-09,1.74
"Uintah",2020-09-10,1.69
"Uintah",2020-09-11,1.59
"Uintah",2020-09-12,1.54
"Uintah",2020-09-13,1.48
"Uintah",2020-09-14,1.18
"Uintah",2020-09-15,1.2
"Uintah",2020-09-16,1.2
"Uintah",2020-09-17,1.16
"Uintah",2020-09-18,0.6
"Uintah",2020-09-19,0.57
"Uintah",2020-09-20,1.16
"Uintah",2020-09-21,1.76
"Uintah",2020-09-22,2.33
"Uintah",2020-09-23,2.31
"Uintah",2020-09-24,3.28
"Uintah",2020-09-25,3.66
"Uintah",2020-09-26,3.89
"Uintah",2020-09-27,3.39
"Uintah",2020-09-28,2.94
"Uintah",2020-09-29,2.37
"Uintah",2020-09-30,3.85
"Uintah",2020-10-01,4.97
"Uintah",2020-10-02,4.95
"Uintah",2020-10-03,5.85
"Uintah",2020-10-04,6.84
"Uintah",2020-10-05,9.57
"Uintah",2020-10-06,9.24
"Uintah",2020-10-07,9.05
"Uintah",2020-10-08,8.11
"Uintah",2020-10-09,8.27
"Uintah",2020-10-10,8.07
"Uintah",2020-10-11,7.45
"Uintah",2020-10-12,6.88
"Uintah",2020-10-13,7.87
"Uintah",2020-10-14,7.35
"Uintah",2020-10-15,7.08
"Uintah",2020-10-16,8.1
"Uintah",2020-10-17,7.69
"Uintah",2020-10-18,7.94
"Uintah",2020-10-19,10.93
"Uintah",2020-10-20,15.03
"Uintah",2020-10-21,17.58
"Uintah",2020-10-22,18.35
"Uintah",2020-10-23,17.25
"Uintah",2020-10-24,17.66
"Uintah",2020-10-25,18.16
"Uintah",2020-10-26,18.4
"Uintah",2020-10-27,16.01
"Uintah",2020-10-28,15.11
"Uintah",2020-10-29,16.21
"Uintah",2020-10-30,17.1
"Uintah",2020-10-31,17.12
"Uintah",2020-11-01,16.96
"Uintah",2020-11-02,18.6
"Uintah",2020-11-03,19.01
"Uintah",2020-11-04,18.65
"Uintah",2020-11-05,20.8
"Uintah",2020-11-06,22.06
"Uintah",2020-11-07,22.52
"Uintah",2020-11-08,22.6
"Uintah",2020-11-09,25.34
"Uintah",2020-11-10,24.16
"Uintah",2020-11-11,25.12
"Uintah",2020-11-12,24.48
"Uintah",2020-11-13,23.41
"Uintah",2020-11-14,24.19
"Uintah",2020-11-15,24.27
"Uintah",2020-11-16,20.75
"Uintah",2020-11-17,25.44
"Uintah",2020-11-18,26.88
"Uintah",2020-11-19,25.61
"Uintah",2020-11-20,26.45
"Uintah",2020-11-21,25.69
"Uintah",2020-11-22,25.2
"Uintah",2020-11-23,27.38
"Uintah",2020-11-24,25.35
"Uintah",2020-11-25,24.22
"Uintah",2020-11-26,25.27
"Uintah",2020-11-27,25.13
"Uintah",2020-11-28,25.49
"Uintah",2020-11-29,25.13
"Uintah",2020-11-30,24.03
"Uintah",2020-12-01,18.86
"Uintah",2020-12-02,19.48
"Uintah",2020-12-03,19.61
"Uintah",2020-12-04,19.78
"Uintah",2020-12-05,19.57
"Uintah",2020-12-06,19.75
"Uintah",2020-12-07,17.36
"Uintah",2020-12-08,22.5
"Uintah",2020-12-09,22.33
"Uintah",2020-12-10,22
"Uintah",2020-12-11,22.72
"Uintah",2020-12-12,23.63
"Uintah",2020-12-13,23.58
"Uintah",2020-12-14,29.16
"Uintah",2020-12-15,27.78
"Uintah",2020-12-16,28.66
"Uintah",2020-12-17,29.74
"Uintah",2020-12-18,29.86
"Uintah",2020-12-19,29.7
"Uintah",2020-12-20,30.04
"Uintah",2020-12-21,26.8
"Uintah",2020-12-22,27.34
"Uintah",2020-12-23,25.07
"Uintah",2020-12-24,25.9
"Uintah",2020-12-25,25.52
"Uintah",2020-12-26,30.39
"Uintah",2020-12-27,30.9
"Uintah",2020-12-28,37.42
"Uintah",2020-12-29,38.22
"Uintah",2020-12-30,40
"Uintah",2020-12-31,40.73
"Uintah",2021-01-01,39.82
"Uintah",2021-01-02,35.47
"Uintah",2021-01-03,34.94
"Uintah",2021-01-04,33.16
"Uintah",2021-01-05,32.51
"Uintah",2021-01-06,33.42
"Uintah",2021-01-07,31.89
"Uintah",2021-01-08,30.57
"Uintah",2021-01-09,30.11
"Uintah",2021-01-10,30.09
"Uintah",2021-01-11,29.83
"Uintah",2021-01-12,27.82
"Uintah",2021-01-13,24.36
"Uintah",2021-01-14,23.9
"Uintah",2021-01-15,23.69
"Uintah",2021-01-16,23.12
"Uintah",2021-01-17,23.17
"Uintah",2021-01-18,19.27
"Uintah",2021-01-19,17.89
"Uintah",2021-01-20,18.7
"Uintah",2021-01-21,16.11
"Uintah",2021-01-22,17.65
"Uintah",2021-01-23,19
"Uintah",2021-01-24,19.16
"Uintah",2021-01-25,20.4
"Uintah",2021-01-26,22.13
"Uintah",2021-01-27,13.24
"Uintah",2021-01-28,10.86
"Uintah",2021-01-29,10.64
"Uintah",2021-01-30,10.12
"Uintah",2021-01-31,10.27
"Uintah",2021-02-01,8.8
"Uintah",2021-02-02,8.57
"Uintah",2021-02-03,11.38
"Uintah",2021-02-04,16.63
"Uintah",2021-02-05,17.14
"Uintah",2021-02-06,17.68
"Uintah",2021-02-07,17.42
"Uintah",2021-02-08,16.16
"Uintah",2021-02-09,15.97
"Uintah",2021-02-10,16.96
"Uintah",2021-02-11,16.21
"Uintah",2021-02-12,15.95
"Uintah",2021-02-13,16.31
"Uintah",2021-02-14,16
"Uintah",2021-02-15,17.44
"Uintah",2021-02-16,17.67
"Uintah",2021-02-17,16.61
"Uintah",2021-02-18,16.27
"Uintah",2021-02-19,16.78
"Uintah",2021-02-20,17.23
"Uintah",2021-02-21,17.23
"Uintah",2021-02-22,16.93
"Uintah",2021-02-23,16.45
"Uintah",2021-02-24,15.52
"Uintah",2021-02-25,15.97
"Uintah",2021-02-26,14.64
"Uintah",2021-02-27,15.36
"Uintah",2021-02-28,17.49
"Uintah",2021-03-01,20.87
"Uintah",2021-03-02,21.5
"Uintah",2021-03-03,24.04
"Uintah",2021-03-04,23.71
"Uintah",2021-03-05,24.09
"Uintah",2021-03-06,24.74
"Uintah",2021-03-07,24.68
"Uintah",2021-03-08,23.02
"Uintah",2021-03-09,22.51
"Uintah",2021-03-10,24.12
"Uintah",2021-03-11,25.41
"Uintah",2021-03-12,26.22
"Uintah",2021-03-13,24.84
"Uintah",2021-03-14,23.38
"Uintah",2021-03-15,21.59
"Uintah",2021-03-16,20.92
"Uintah",2021-03-17,16.22
"Uintah",2021-03-18,14.71
"Uintah",2021-03-19,12.77
"Uintah",2021-03-20,11.81
"Uintah",2021-03-21,12.09
"Uintah",2021-03-22,11.03
"Uintah",2021-03-23,10.57
"Uintah",2021-03-24,9.3
"Uintah",2021-03-25,8.66
"Uintah",2021-03-26,9.16
"Uintah",2021-03-27,9.13
"Uintah",2021-03-28,7.94
"Uintah",2021-03-29,8.2
"Uintah",2021-03-30,9.77
"Uintah",2021-03-31,9.96
"Uintah",2021-04-01,8.08
"Uintah",2021-04-02,7.55
"Uintah",2021-04-03,7.42
"Uintah",2021-04-04,7.58
"Uintah",2021-04-05,7.76
"Uintah",2021-04-06,7.65
"Uintah",2021-04-07,7.69
"Uintah",2021-04-08,12.55
"Uintah",2021-04-09,12.96
"Uintah",2021-04-10,13.72
"Uintah",2021-04-11,13.42
"Uintah",2021-04-12,13.64
"Uintah",2021-04-13,12.6
"Uintah",2021-04-14,13.04
"Uintah",2021-04-15,10.27
"Uintah",2021-04-16,8.73
"Uintah",2021-04-17,7.04
"Uintah",2021-04-18,7.95
"Uintah",2021-04-19,6.19
"Uintah",2021-04-20,5.77
"Uintah",2021-04-21,5.49
"Uintah",2021-04-22,5.37
"Uintah",2021-04-23,6.69
"Uintah",2021-04-24,7.54
"Uintah",2021-04-25,6.23
"Uintah",2021-04-26,7.77
"Uintah",2021-04-27,8.19
"Uintah",2021-04-28,7.17
"Uintah",2021-04-29,6.67
"Uintah",2021-04-30,4.47
"Uintah",2021-05-01,4.85
"Uintah",2021-05-02,4.81
"Uintah",2021-05-03,3.65
"Uintah",2021-05-04,2.17
"Uintah",2021-05-05,3.15
"Uintah",2021-05-06,3.21
"Uintah",2021-05-07,3.57
"Uintah",2021-05-08,2.7
"Uintah",2021-05-09,3.19
"Uintah",2021-05-10,4.53
"Uintah",2021-05-11,5.47
"Uintah",2021-05-12,6.54
"Uintah",2021-05-13,6.69
"Uintah",2021-05-14,8.65
"Uintah",2021-05-15,10.18
"Uintah",2021-05-16,10.14
"Uintah",2021-05-17,10.41
"Uintah",2021-05-18,11.33
"Uintah",2021-05-19,11.9
"Uintah",2021-05-20,13.73
"Uintah",2021-05-21,12.82
"Uintah",2021-05-22,13.07
"Uintah",2021-05-23,12.94
"Uintah",2021-05-24,11.57
"Uintah",2021-05-25,12.09
"Uintah",2021-05-26,11.92
"Uintah",2021-05-27,9.79
"Uintah",2021-05-28,9.64
"Uintah",2021-05-29,9.18
"Uintah",2021-05-30,9.18
"Uintah",2021-05-31,9.38
"Uintah",2021-06-01,6.01
"Uintah",2021-06-02,5.95
"Uintah",2021-06-03,7.11
"Uintah",2021-06-04,7.98
"Uintah",2021-06-05,9.36
"Uintah",2021-06-06,10.15
"Uintah",2021-06-07,13.65
"Uintah",2021-06-08,24.18
"Uintah",2021-06-09,25.73
"Uintah",2021-06-10,27.73
"Uintah",2021-06-11,29.43
"Uintah",2021-06-12,29.89
"Uintah",2021-06-13,28.99
"Uintah",2021-06-14,27.46
"Uintah",2021-06-15,25.16
"Uintah",2021-06-16,25.99
"Uintah",2021-06-17,24.91
"Uintah",2021-06-18,22.3
"Uintah",2021-06-19,21.21
"Uintah",2021-06-20,20.91
"Uintah",2021-06-21,18.22
"Uintah",2021-06-22,15.95
"Uintah",2021-06-23,16.37
"Uintah",2021-06-24,16.17
"Uintah",2021-06-25,18.18
"Uintah",2021-06-26,19.49
"Uintah",2021-06-27,20
"Uintah",2021-06-28,23.91
"Uintah",2021-06-29,28.11
"Uintah",2021-06-30,30.58
"Uintah",2021-07-01,32.94
"Uintah",2021-07-02,34.66
"Uintah",2021-07-03,33.45
"Uintah",2021-07-04,33.22
"Uintah",2021-07-05,32.01
"Uintah",2021-07-06,33.44
"Uintah",2021-07-07,31.92
"Uintah",2021-07-08,32.09
"Uintah",2021-07-09,29.29
"Uintah",2021-07-10,29.79
"Uintah",2021-07-11,29.09
"Uintah",2021-07-12,30.72
"Uintah",2021-07-13,26.1
"Uintah",2021-07-14,27.08
"Uintah",2021-07-15,27.43
"Uintah",2021-07-16,26.64
"Uintah",2021-07-17,25.42
"Uintah",2021-07-18,25.5
"Uintah",2021-07-19,27.51
"Uintah",2021-07-20,27.62
"Uintah",2021-07-21,26.71
"Uintah",2021-07-22,25.17
"Uintah",2021-07-23,26.94
"Uintah",2021-07-24,27.6
"Uintah",2021-07-25,28.72
"Uintah",2021-07-26,26.64
"Uintah",2021-07-27,21.91
"Uintah",2021-07-28,21.72
"Uintah",2021-07-29,20.42
"Uintah",2021-07-30,20
"Uintah",2021-07-31,20.81
"Uintah",2021-08-01,20.61
"Uintah",2021-08-02,18.14
"Uintah",2021-08-03,20.28
"Uintah",2021-08-04,21.53
"Uintah",2021-08-05,21.11
"Uintah",2021-08-06,20.87
"Uintah",2021-08-07,19.59
"Uintah",2021-08-08,19.16
"Uintah",2021-08-09,21.21
"Uintah",2021-08-10,20
"Uintah",2021-08-11,17.01
"Uintah",2021-08-12,16.99
"Uintah",2021-08-13,16.23
"Uintah",2021-08-14,16.61
"Uintah",2021-08-15,16.83
"Uintah",2021-08-16,15.13
"Uintah",2021-08-17,15.62
"Uintah",2021-08-18,15.97
"Uintah",2021-08-19,17.44
"Uintah",2021-08-20,18.82
"Uintah",2021-08-21,18.53
"Uintah",2021-08-22,18.28
"Uintah",2021-08-23,20.66
"Uintah",2021-08-24,22.76
"Uintah",2021-08-25,24.32
"Uintah",2021-08-26,26.05
"Uintah",2021-08-27,26.42
"Uintah",2021-08-28,26.48
"Uintah",2021-08-29,27.36
"Uintah",2021-08-30,29.02
"Uintah",2021-08-31,27.46
"Uintah",2021-09-01,25.65
"Uintah",2021-09-02,22.74
"Uintah",2021-09-03,22.65
"Uintah",2021-09-04,23.56
"Uintah",2021-09-05,23.76
"Uintah",2021-09-06,21.88
"Uintah",2021-09-07,22.99
"Uintah",2021-09-08,25.36
"Uintah",2021-09-09,26.28
"Uintah",2021-09-10,27.08
"Uintah",2021-09-11,26.58
"Uintah",2021-09-12,26.08
"Uintah",2021-09-13,27.41
"Uintah",2021-09-14,27.9
"Uintah",2021-09-15,27.04
"Uintah",2021-09-16,28.73
"Uintah",2021-09-17,28.02
"Uintah",2021-09-18,28.4
"Uintah",2021-09-19,28.66
"Uintah",2021-09-20,31.54
"Uintah",2021-09-21,30.4
"Uintah",2021-09-22,29.64
"Uintah",2021-09-23,28.42
"Uintah",2021-09-24,28.06
"Uintah",2021-09-25,27.93
"Uintah",2021-09-26,28.13
"Uintah",2021-09-27,25.98
"Uintah",2021-09-28,28.05
"Uintah",2021-09-29,27.94
"Uintah",2021-09-30,28.69
"Uintah",2021-10-01,29.1
"Uintah",2021-10-02,29.61
"Uintah",2021-10-03,29.39
"Uintah",2021-10-04,27.7
"Uintah",2021-10-05,26.17
"Uintah",2021-10-06,27.24
"Uintah",2021-10-07,26.06
"Uintah",2021-10-08,25.65
"Uintah",2021-10-09,24.95
"Uintah",2021-10-10,24.8
"Uintah",2021-10-11,25.26
"Uintah",2021-10-12,24.89
"Uintah",2021-10-13,23.08
"Uintah",2021-10-14,22.88
"Uintah",2021-10-15,22.4
"Uintah",2021-10-16,23.09
"Uintah",2021-10-17,23.09
"Uintah",2021-10-18,21.82
"Uintah",2021-10-19,21.09
"Uintah",2021-10-20,20.61
"Uintah",2021-10-21,20.94
"Uintah",2021-10-22,21.01
"Uintah",2021-10-23,21.21
"Uintah",2021-10-24,21.65
"Uintah",2021-10-25,21.98
"Uintah",2021-10-26,22.15
"Uintah",2021-10-27,23.67
"Uintah",2021-10-28,23.98
"Uintah",2021-10-29,26.27
"Uintah",2021-10-30,25.71
"Uintah",2021-10-31,25.92
"Uintah",2021-11-01,25.79
"Uintah",2021-11-02,25.62
"Uintah",2021-11-03,24.95
"Uintah",2021-11-04,24.29
"Uintah",2021-11-05,22.56
"Uintah",2021-11-06,22.82
"Uintah",2021-11-07,22.39
"Uintah",2021-11-08,23.14
"Uintah",2021-11-09,23.57
"Uintah",2021-11-10,22.96
"Uintah",2021-11-11,23.38
"Uintah",2021-11-12,22.56
"Uintah",2021-11-13,21.84
"Uintah",2021-11-14,21.48
"Uintah",2021-11-15,19.32
"Uintah",2021-11-16,18.25
"Uintah",2021-11-17,18.18
"Uintah",2021-11-18,17.9
"Uintah",2021-11-19,19.14
"Uintah",2021-11-20,19.41
"Uintah",2021-11-21,19.09
"Uintah",2021-11-22,18.62
"Uintah",2021-11-23,16.96
"Uintah",2021-11-24,16.76
"Uintah",2021-11-25,15.33
"Uintah",2021-11-26,15.2
"Uintah",2021-11-27,13.94
"Uintah",2021-11-28,13.27
"Uintah",2021-11-29,13.84
"Uintah",2021-11-30,13.71
"Uintah",2021-12-01,14.66
"Uintah",2021-12-02,14.88
"Uintah",2021-12-03,13.87
"Uintah",2021-12-04,13.54
"Uintah",2021-12-05,15.41
"Uintah",2021-12-06,16.52
"Uintah",2021-12-07,17.36
"Uintah",2021-12-08,18.1
"Uintah",2021-12-09,17.78
"Uintah",2021-12-10,15.9
"Uintah",2021-12-11,16.46
"Uintah",2021-12-12,16.41
"Uintah",2021-12-13,14.86
"Uintah",2021-12-14,15.45
"Uintah",2021-12-15,13.13
"Uintah",2021-12-16,12.96
"Uintah",2021-12-17,14.37
"Uintah",2021-12-18,14.2
"Uintah",2021-12-19,12.92
"Uintah",2021-12-20,11.8
"Uintah",2021-12-21,10.5
"Uintah",2021-12-22,12.53
"Uintah",2021-12-23,12.5
"Uintah",2021-12-24,12.32
"Uintah",2021-12-25,11.89
"Uintah",2021-12-26,11.62
"Uintah",2021-12-27,11.36
"Uintah",2021-12-28,14.24
"Uintah",2021-12-29,13.71
"Uintah",2021-12-30,14.33
"Uintah",2021-12-31,14.66
"Utah",2020-03-16,0.82
"Utah",2020-03-17,1.11
"Utah",2020-03-18,1.22
"Utah",2020-03-19,1.38
"Utah",2020-03-20,1.76
"Utah",2020-03-21,1.98
"Utah",2020-03-22,1.85
"Utah",2020-03-23,3.93
"Utah",2020-03-24,3.64
"Utah",2020-03-25,5.1
"Utah",2020-03-26,6.77
"Utah",2020-03-27,7.44
"Utah",2020-03-28,7.67
"Utah",2020-03-29,8.2
"Utah",2020-03-30,8.05
"Utah",2020-03-31,9
"Utah",2020-04-01,9.21
"Utah",2020-04-02,7.74
"Utah",2020-04-03,6.4
"Utah",2020-04-04,5.85
"Utah",2020-04-05,5.95
"Utah",2020-04-06,5.33
"Utah",2020-04-07,4.7
"Utah",2020-04-08,3.78
"Utah",2020-04-09,3.78
"Utah",2020-04-10,4.51
"Utah",2020-04-11,4.53
"Utah",2020-04-12,4.22
"Utah",2020-04-13,3.92
"Utah",2020-04-14,3.61
"Utah",2020-04-15,3.39
"Utah",2020-04-16,2.85
"Utah",2020-04-17,3
"Utah",2020-04-18,3.26
"Utah",2020-04-19,3.59
"Utah",2020-04-20,3.85
"Utah",2020-04-21,4.63
"Utah",2020-04-22,4.96
"Utah",2020-04-23,6.3
"Utah",2020-04-24,5.99
"Utah",2020-04-25,5.79
"Utah",2020-04-26,5.35
"Utah",2020-04-27,5.56
"Utah",2020-04-28,5.17
"Utah",2020-04-29,5.15
"Utah",2020-04-30,4.73
"Utah",2020-05-01,5.46
"Utah",2020-05-02,5.58
"Utah",2020-05-03,5.86
"Utah",2020-05-04,5.8
"Utah",2020-05-05,5.12
"Utah",2020-05-06,4.84
"Utah",2020-05-07,4.02
"Utah",2020-05-08,3.08
"Utah",2020-05-09,2.75
"Utah",2020-05-10,2.57
"Utah",2020-05-11,2.34
"Utah",2020-05-12,2.71
"Utah",2020-05-13,2.7
"Utah",2020-05-14,3.24
"Utah",2020-05-15,3.69
"Utah",2020-05-16,4.02
"Utah",2020-05-17,4.08
"Utah",2020-05-18,4.76
"Utah",2020-05-19,4.61
"Utah",2020-05-20,4.94
"Utah",2020-05-21,4.66
"Utah",2020-05-22,5.11
"Utah",2020-05-23,5.6
"Utah",2020-05-24,5.39
"Utah",2020-05-25,5.22
"Utah",2020-05-26,5.56
"Utah",2020-05-27,5.6
"Utah",2020-05-28,6.73
"Utah",2020-05-29,6.9
"Utah",2020-05-30,6.77
"Utah",2020-05-31,7.12
"Utah",2020-06-01,7.56
"Utah",2020-06-02,8
"Utah",2020-06-03,9.07
"Utah",2020-06-04,8.9
"Utah",2020-06-05,8.95
"Utah",2020-06-06,8.83
"Utah",2020-06-07,8.68
"Utah",2020-06-08,8.34
"Utah",2020-06-09,7.27
"Utah",2020-06-10,5.94
"Utah",2020-06-11,6.38
"Utah",2020-06-12,6.5
"Utah",2020-06-13,6.91
"Utah",2020-06-14,6.99
"Utah",2020-06-15,7.46
"Utah",2020-06-16,8.95
"Utah",2020-06-17,9.75
"Utah",2020-06-18,10.23
"Utah",2020-06-19,11.13
"Utah",2020-06-20,11.28
"Utah",2020-06-21,11.58
"Utah",2020-06-22,11.6
"Utah",2020-06-23,11.07
"Utah",2020-06-24,11.56
"Utah",2020-06-25,11.03
"Utah",2020-06-26,10.16
"Utah",2020-06-27,10.19
"Utah",2020-06-28,10.16
"Utah",2020-06-29,10.14
"Utah",2020-06-30,10.3
"Utah",2020-07-01,10.08
"Utah",2020-07-02,10.07
"Utah",2020-07-03,10.32
"Utah",2020-07-04,10
"Utah",2020-07-05,10.12
"Utah",2020-07-06,10.18
"Utah",2020-07-07,10.46
"Utah",2020-07-08,10.88
"Utah",2020-07-09,10.66
"Utah",2020-07-10,10.67
"Utah",2020-07-11,10.82
"Utah",2020-07-12,10.64
"Utah",2020-07-13,10.56
"Utah",2020-07-14,10.09
"Utah",2020-07-15,9.76
"Utah",2020-07-16,10.05
"Utah",2020-07-17,10.14
"Utah",2020-07-18,10.09
"Utah",2020-07-19,10.15
"Utah",2020-07-20,10.63
"Utah",2020-07-21,11.26
"Utah",2020-07-22,11.37
"Utah",2020-07-23,11.15
"Utah",2020-07-24,11.33
"Utah",2020-07-25,11.67
"Utah",2020-07-26,11.87
"Utah",2020-07-27,11.68
"Utah",2020-07-28,11.52
"Utah",2020-07-29,11.91
"Utah",2020-07-30,12.9
"Utah",2020-07-31,13.03
"Utah",2020-08-01,12.62
"Utah",2020-08-02,12.39
"Utah",2020-08-03,12.46
"Utah",2020-08-04,12.38
"Utah",2020-08-05,12.51
"Utah",2020-08-06,12.14
"Utah",2020-08-07,11.8
"Utah",2020-08-08,12.04
"Utah",2020-08-09,12.15
"Utah",2020-08-10,12.69
"Utah",2020-08-11,12.74
"Utah",2020-08-12,12.09
"Utah",2020-08-13,12.2
"Utah",2020-08-14,12.3
"Utah",2020-08-15,12.42
"Utah",2020-08-16,12.55
"Utah",2020-08-17,12.21
"Utah",2020-08-18,12.5
"Utah",2020-08-19,13.37
"Utah",2020-08-20,13.59
"Utah",2020-08-21,13.68
"Utah",2020-08-22,13.98
"Utah",2020-08-23,14.02
"Utah",2020-08-24,14.04
"Utah",2020-08-25,13.53
"Utah",2020-08-26,13.34
"Utah",2020-08-27,13.13
"Utah",2020-08-28,13.25
"Utah",2020-08-29,12.96
"Utah",2020-08-30,12.94
"Utah",2020-08-31,13.24
"Utah",2020-09-01,13.82
"Utah",2020-09-02,13.68
"Utah",2020-09-03,13.17
"Utah",2020-09-04,13.4
"Utah",2020-09-05,13.66
"Utah",2020-09-06,14.35
"Utah",2020-09-07,14.97
"Utah",2020-09-08,16.3
"Utah",2020-09-09,17.63
"Utah",2020-09-10,19.6
"Utah",2020-09-11,21.41
"Utah",2020-09-12,22.66
"Utah",2020-09-13,23.18
"Utah",2020-09-14,24.06
"Utah",2020-09-15,24.4
"Utah",2020-09-16,25.08
"Utah",2020-09-17,25.17
"Utah",2020-09-18,25.15
"Utah",2020-09-19,24.76
"Utah",2020-09-20,24.25
"Utah",2020-09-21,24.29
"Utah",2020-09-22,23.9
"Utah",2020-09-23,23.08
"Utah",2020-09-24,22.85
"Utah",2020-09-25,22.25
"Utah",2020-09-26,22.32
"Utah",2020-09-27,22.57
"Utah",2020-09-28,21.72
"Utah",2020-09-29,21.24
"Utah",2020-09-30,21.06
"Utah",2020-10-01,20.18
"Utah",2020-10-02,20.1
"Utah",2020-10-03,19.22
"Utah",2020-10-04,18.8
"Utah",2020-10-05,18.94
"Utah",2020-10-06,19.34
"Utah",2020-10-07,19.63
"Utah",2020-10-08,20.35
"Utah",2020-10-09,20
"Utah",2020-10-10,20.61
"Utah",2020-10-11,20.78
"Utah",2020-10-12,20.38
"Utah",2020-10-13,20.11
"Utah",2020-10-14,20.3
"Utah",2020-10-15,20.83
"Utah",2020-10-16,21.62
"Utah",2020-10-17,21.79
"Utah",2020-10-18,21.83
"Utah",2020-10-19,23.63
"Utah",2020-10-20,23.83
"Utah",2020-10-21,24.66
"Utah",2020-10-22,24.63
"Utah",2020-10-23,24.89
"Utah",2020-10-24,24.47
"Utah",2020-10-25,24.62
